id,ket_waktu,nama_marketplace,jenis_barang,total_penjualan,status_promosi
24613,06-07-13,Tokopedia,Voucher Game dan Layanan,0.0,0
24614,06-07-13,Tokopedia,Daging Putih,25.249.701,0
24615,06-07-13,Tokopedia,Kuliner,36.0,0
24616,06-07-13,Tokopedia,Peralatan Olahraga,0.0,0
24617,06-07-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
24618,06-07-13,Tokopedia,Hasil Laut,5.0,0
24619,06-07-13,Blibli,Otomotif,5.0,0
24620,06-07-13,Blibli,Perlengkapan Bayi,0.0,0
24621,06-07-13,Blibli,Produk Kecantikan,0.0,0
24622,06-07-13,Blibli,Minuman,191.0,0
24623,06-07-13,Blibli,Buku dan Novel,0.0,0
24624,06-07-13,Blibli,Roti,149.0,0
24625,06-07-13,Blibli,Perlengkapan Kado,0.0,0
24626,06-07-13,Blibli,Peralatan Rumah Tangga,500.0,0
24627,06-07-13,Blibli,Kebutuhan Sehari-hari,80.0,0
24628,06-07-13,Blibli,Makanan Jadi,51.0,0
24629,06-07-13,Blibli,Telur Ayam,16.0,0
24630,06-07-13,Blibli,Makanan Beku KemasanS,18.0,0
24631,06-07-13,Blibli,Sayur,1475.0,0
24632,06-07-13,Blibli,Buah,1.0,0
24633,06-07-13,Blibli,Gadget dan Aksesoris Handphone,0.0,0
24634,06-07-13,Blibli,IoT dan Smart Home,0.0,0
24635,06-07-13,Blibli,Peralatan Portable,0.0,0
24636,06-07-13,Blibli,Alat Elektronik Rumah,0.0,0
24637,06-07-13,Blibli,Perawatan Kesehatan,0.0,0
24638,06-07-13,Blibli,Fashion Wanita,0.0,0
24639,06-07-13,Blibli,Tanaman Hias,0.0,0
24640,06-07-13,Blibli,Perlengkapan Bayi,5.0,0
24641,06-07-13,Blibli,Perlengkapan Camping,223.0,0
24642,06-07-13,Blibli,Novel,0.0,0
24643,06-07-13,Blibli,Daging,52.313,0
24644,06-07-13,Blibli,Perlengkapan Ibadah,151.0,0
24645,06-07-13,Blibli,Perlengkapan Petshop,0.0,0
24646,06-07-13,Blibli,Voucher Game dan Layanan,0.0,0
24647,06-07-13,Blibli,Daging Putih,64.551,0
24648,06-07-13,Blibli,Kuliner,17.0,0
24649,06-07-13,Blibli,Peralatan Olahraga,0.0,0
24650,06-07-13,Blibli,Alat Tulis dan Kantor,0.0,0
24651,06-07-13,Blibli,Hasil Laut,4.0,0
24652,06-07-13,Shopee,Otomotif,2.0,0
24653,06-07-13,Shopee,Perlengkapan Bayi,0.0,0
24654,06-07-13,Shopee,Produk Kecantikan,2.0,0
24655,06-07-13,Shopee,Minuman,533.0,0
24656,06-07-13,Shopee,Buku dan Novel,0.0,0
24657,06-07-13,Shopee,Roti,336.0,0
24658,06-07-13,Shopee,Perlengkapan Kado,0.0,0
24659,06-07-13,Shopee,Peralatan Rumah Tangga,1331.0,0
24660,06-07-13,Shopee,Kebutuhan Sehari-hari,173.0,0
24661,06-07-13,Shopee,Makanan Jadi,136.0,0
24662,06-07-13,Shopee,Telur Ayam,92.0,0
24663,06-07-13,Shopee,Makanan Beku KemasanS,20.0,0
24664,06-07-13,Shopee,Sayur,3884.0,0
24665,06-07-13,Shopee,Buah,1.0,0
24666,06-07-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
24667,06-07-13,Shopee,IoT dan Smart Home,0.0,0
24668,06-07-13,Shopee,Peralatan Portable,0.0,0
24669,06-07-13,Shopee,Alat Elektronik Rumah,1.0,0
24670,06-07-13,Shopee,Perawatan Kesehatan,0.0,0
24671,06-07-13,Shopee,Fashion Wanita,0.0,0
24672,06-07-13,Shopee,Tanaman Hias,0.0,0
24673,06-07-13,Shopee,Perlengkapan Bayi,1.0,0
24674,06-07-13,Shopee,Perlengkapan Camping,120.0,0
24675,06-07-13,Shopee,Novel,0.0,0
24676,06-07-13,Shopee,Daging,79.081,0
24677,06-07-13,Shopee,Perlengkapan Ibadah,311.0,0
24678,06-07-13,Shopee,Perlengkapan Petshop,0.0,0
24679,06-07-13,Shopee,Voucher Game dan Layanan,0.0,0
24680,06-07-13,Shopee,Daging Putih,57.069,0
24681,06-07-13,Shopee,Kuliner,39.0,0
24682,06-07-13,Shopee,Peralatan Olahraga,0.0,0
24683,06-07-13,Shopee,Alat Tulis dan Kantor,0.0,0
24684,06-07-13,Shopee,Hasil Laut,1.0,0
24685,07-07-13,Lazada,Otomotif,8.0,0
24686,07-07-13,Lazada,Perlengkapan Bayi,0.0,0
24687,07-07-13,Lazada,Produk Kecantikan,1.0,0
24688,07-07-13,Lazada,Minuman,686.0,0
24689,07-07-13,Lazada,Buku dan Novel,0.0,0
24690,07-07-13,Lazada,Roti,188.0,0
24691,07-07-13,Lazada,Perlengkapan Kado,0.0,0
24692,07-07-13,Lazada,Peralatan Rumah Tangga,825.0,0
24693,07-07-13,Lazada,Kebutuhan Sehari-hari,140.0,0
24694,07-07-13,Lazada,Makanan Jadi,176.0,0
24695,07-07-13,Lazada,Telur Ayam,57.0,0
24696,07-07-13,Lazada,Makanan Beku KemasanS,28.0,0
24697,07-07-13,Lazada,Sayur,2583.0,0
24698,07-07-13,Lazada,Buah,1.0,0
24699,07-07-13,Lazada,Gadget dan Aksesoris Handphone,0.0,0
24700,07-07-13,Lazada,IoT dan Smart Home,0.0,0
24701,07-07-13,Lazada,Peralatan Portable,0.0,0
24702,07-07-13,Lazada,Alat Elektronik Rumah,0.0,0
24703,07-07-13,Lazada,Perawatan Kesehatan,0.0,0
24704,07-07-13,Lazada,Fashion Wanita,0.0,0
24705,07-07-13,Lazada,Tanaman Hias,0.0,0
24706,07-07-13,Lazada,Perlengkapan Bayi,14.0,0
24707,07-07-13,Lazada,Perlengkapan Camping,0.0,0
24708,07-07-13,Lazada,Novel,0.0,0
24709,07-07-13,Lazada,Daging,167.071,0
24710,07-07-13,Lazada,Perlengkapan Ibadah,194.0,0
24711,07-07-13,Lazada,Perlengkapan Petshop,0.0,0
24712,07-07-13,Lazada,Voucher Game dan Layanan,0.0,0
24713,07-07-13,Lazada,Daging Putih,114.874,0
24714,07-07-13,Lazada,Kuliner,21.0,0
24715,07-07-13,Lazada,Peralatan Olahraga,0.0,0
24716,07-07-13,Lazada,Alat Tulis dan Kantor,0.0,0
24717,07-07-13,Lazada,Hasil Laut,1.0,0
24718,07-07-13,Tokopedia,Otomotif,9.0,0
24719,07-07-13,Tokopedia,Perlengkapan Bayi,0.0,0
24720,07-07-13,Tokopedia,Produk Kecantikan,2.0,0
24721,07-07-13,Tokopedia,Minuman,1169.0,0
24722,07-07-13,Tokopedia,Buku dan Novel,0.0,0
24723,07-07-13,Tokopedia,Roti,237.0,0
24724,07-07-13,Tokopedia,Perlengkapan Kado,0.0,0
24725,07-07-13,Tokopedia,Peralatan Rumah Tangga,1047.0,0
24726,07-07-13,Tokopedia,Kebutuhan Sehari-hari,214.0,0
24727,07-07-13,Tokopedia,Makanan Jadi,314.0,0
24728,07-07-13,Tokopedia,Telur Ayam,129.0,0
24729,07-07-13,Tokopedia,Makanan Beku KemasanS,66.0,0
24730,07-07-13,Tokopedia,Sayur,3976.0,0
24731,07-07-13,Tokopedia,Buah,7.0,0
24732,07-07-13,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
24733,07-07-13,Tokopedia,IoT dan Smart Home,0.0,0
24734,07-07-13,Tokopedia,Peralatan Portable,0.0,0
24735,07-07-13,Tokopedia,Alat Elektronik Rumah,1.0,0
24736,07-07-13,Tokopedia,Perawatan Kesehatan,0.0,0
24737,07-07-13,Tokopedia,Fashion Wanita,0.0,0
24738,07-07-13,Tokopedia,Tanaman Hias,0.0,0
24739,07-07-13,Tokopedia,Perlengkapan Bayi,0.0,0
24740,07-07-13,Tokopedia,Perlengkapan Camping,0.0,0
24741,07-07-13,Tokopedia,Novel,0.0,0
24742,07-07-13,Tokopedia,Daging,285.565,0
24743,07-07-13,Tokopedia,Perlengkapan Ibadah,332.0,0
24744,07-07-13,Tokopedia,Perlengkapan Petshop,0.0,0
24745,07-07-13,Tokopedia,Voucher Game dan Layanan,0.0,0
24746,07-07-13,Tokopedia,Daging Putih,266.97,0
24747,07-07-13,Tokopedia,Kuliner,47.0,0
24748,07-07-13,Tokopedia,Peralatan Olahraga,0.0,0
24749,07-07-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
24750,07-07-13,Tokopedia,Hasil Laut,2.0,0
24751,07-07-13,Blibli,Otomotif,1.0,0
24752,07-07-13,Blibli,Perlengkapan Bayi,0.0,0
24753,07-07-13,Blibli,Produk Kecantikan,0.0,0
24754,07-07-13,Blibli,Minuman,377.0,0
24755,07-07-13,Blibli,Buku dan Novel,0.0,0
24756,07-07-13,Blibli,Roti,126.0,0
24757,07-07-13,Blibli,Perlengkapan Kado,0.0,0
24758,07-07-13,Blibli,Peralatan Rumah Tangga,447.0,0
24759,07-07-13,Blibli,Kebutuhan Sehari-hari,76.0,0
24760,07-07-13,Blibli,Makanan Jadi,91.0,0
24761,07-07-13,Blibli,Telur Ayam,40.0,0
24762,07-07-13,Blibli,Makanan Beku KemasanS,7.0,0
24763,07-07-13,Blibli,Sayur,1781.0,0
24764,07-07-13,Blibli,Buah,2.0,0
24765,07-07-13,Blibli,Gadget dan Aksesoris Handphone,0.0,0
24766,07-07-13,Blibli,IoT dan Smart Home,0.0,0
24767,07-07-13,Blibli,Peralatan Portable,0.0,0
24768,07-07-13,Blibli,Alat Elektronik Rumah,1.0,0
24769,07-07-13,Blibli,Perawatan Kesehatan,0.0,0
24770,07-07-13,Blibli,Fashion Wanita,0.0,0
24771,07-07-13,Blibli,Tanaman Hias,0.0,0
24772,07-07-13,Blibli,Perlengkapan Bayi,2.0,0
24773,07-07-13,Blibli,Perlengkapan Camping,0.0,0
24774,07-07-13,Blibli,Novel,0.0,0
24775,07-07-13,Blibli,Daging,61.318,0
24776,07-07-13,Blibli,Perlengkapan Ibadah,125.0,0
24777,07-07-13,Blibli,Perlengkapan Petshop,0.0,0
24778,07-07-13,Blibli,Voucher Game dan Layanan,0.0,0
24779,07-07-13,Blibli,Daging Putih,96.5,0
24780,07-07-13,Blibli,Kuliner,14.0,0
24781,07-07-13,Blibli,Peralatan Olahraga,0.0,0
24782,07-07-13,Blibli,Alat Tulis dan Kantor,0.0,0
24783,07-07-13,Blibli,Hasil Laut,2.0,0
24784,07-07-13,Shopee,Otomotif,4.0,0
24785,07-07-13,Shopee,Perlengkapan Bayi,0.0,0
24786,07-07-13,Shopee,Produk Kecantikan,1.0,0
24787,07-07-13,Shopee,Minuman,760.0,0
24788,07-07-13,Shopee,Buku dan Novel,0.0,0
24789,07-07-13,Shopee,Roti,488.0,0
24790,07-07-13,Shopee,Perlengkapan Kado,0.0,0
24791,07-07-13,Shopee,Peralatan Rumah Tangga,1187.0,0
24792,07-07-13,Shopee,Kebutuhan Sehari-hari,207.0,0
24793,07-07-13,Shopee,Makanan Jadi,199.0,0
24794,07-07-13,Shopee,Telur Ayam,142.0,0
24795,07-07-13,Shopee,Makanan Beku KemasanS,23.851,0
24796,07-07-13,Shopee,Sayur,4279.0,0
24797,07-07-13,Shopee,Buah,1.0,0
24798,07-07-13,Shopee,Gadget dan Aksesoris Handphone,4.0,0
24799,07-07-13,Shopee,IoT dan Smart Home,0.0,0
24800,07-07-13,Shopee,Peralatan Portable,0.0,0
24801,07-07-13,Shopee,Alat Elektronik Rumah,1.0,0
24802,07-07-13,Shopee,Perawatan Kesehatan,0.0,0
24803,07-07-13,Shopee,Fashion Wanita,0.0,0
24804,07-07-13,Shopee,Tanaman Hias,0.0,0
24805,07-07-13,Shopee,Perlengkapan Bayi,2.0,0
24806,07-07-13,Shopee,Perlengkapan Camping,0.0,0
24807,07-07-13,Shopee,Novel,0.0,0
24808,07-07-13,Shopee,Daging,130.94,0
24809,07-07-13,Shopee,Perlengkapan Ibadah,370.0,0
24810,07-07-13,Shopee,Perlengkapan Petshop,0.0,0
24811,07-07-13,Shopee,Voucher Game dan Layanan,0.0,0
24812,07-07-13,Shopee,Daging Putih,86.138,0
24813,07-07-13,Shopee,Kuliner,45.0,0
24814,07-07-13,Shopee,Peralatan Olahraga,0.0,0
24815,07-07-13,Shopee,Alat Tulis dan Kantor,0.0,0
24816,07-07-13,Shopee,Hasil Laut,2.0,0
24817,08-07-13,Lazada,Otomotif,3.0,0
24818,08-07-13,Lazada,Perlengkapan Bayi,0.0,0
24819,08-07-13,Lazada,Produk Kecantikan,1.0,0
24820,08-07-13,Lazada,Minuman,559.0,0
24821,08-07-13,Lazada,Buku dan Novel,0.0,0
24822,08-07-13,Lazada,Roti,269.0,0
24823,08-07-13,Lazada,Perlengkapan Kado,0.0,0
24824,08-07-13,Lazada,Peralatan Rumah Tangga,802.0,0
24825,08-07-13,Lazada,Kebutuhan Sehari-hari,156.0,0
24826,08-07-13,Lazada,Makanan Jadi,144.0,0
24827,08-07-13,Lazada,Telur Ayam,33.0,0
24828,08-07-13,Lazada,Makanan Beku KemasanS,22.0,0
24829,08-07-13,Lazada,Sayur,2468.0,0
24830,08-07-13,Lazada,Buah,2.0,0
24831,08-07-13,Lazada,Gadget dan Aksesoris Handphone,0.0,0
24832,08-07-13,Lazada,IoT dan Smart Home,0.0,0
24833,08-07-13,Lazada,Peralatan Portable,0.0,0
24834,08-07-13,Lazada,Alat Elektronik Rumah,1.0,0
24835,08-07-13,Lazada,Perawatan Kesehatan,0.0,0
24836,08-07-13,Lazada,Fashion Wanita,0.0,0
24837,08-07-13,Lazada,Tanaman Hias,0.0,0
24838,08-07-13,Lazada,Perlengkapan Bayi,4.0,0
24839,08-07-13,Lazada,Perlengkapan Camping,22.0,0
24840,08-07-13,Lazada,Novel,0.0,0
24841,08-07-13,Lazada,Daging,168.107,0
24842,08-07-13,Lazada,Perlengkapan Ibadah,153.0,0
24843,08-07-13,Lazada,Perlengkapan Petshop,0.0,0
24844,08-07-13,Lazada,Voucher Game dan Layanan,0.0,0
24845,08-07-13,Lazada,Daging Putih,104.384,0
24846,08-07-13,Lazada,Kuliner,16.0,0
24847,08-07-13,Lazada,Peralatan Olahraga,0.0,0
24848,08-07-13,Lazada,Alat Tulis dan Kantor,0.0,0
24849,08-07-13,Lazada,Hasil Laut,6.0,0
24850,08-07-13,Tokopedia,Otomotif,6.0,0
24851,08-07-13,Tokopedia,Perlengkapan Bayi,0.0,0
24852,08-07-13,Tokopedia,Produk Kecantikan,0.0,0
24853,08-07-13,Tokopedia,Minuman,804.0,0
24854,08-07-13,Tokopedia,Buku dan Novel,0.0,0
24855,08-07-13,Tokopedia,Roti,165.0,0
24856,08-07-13,Tokopedia,Perlengkapan Kado,0.0,0
24857,08-07-13,Tokopedia,Peralatan Rumah Tangga,860.0,0
24858,08-07-13,Tokopedia,Kebutuhan Sehari-hari,176.0,0
24859,08-07-13,Tokopedia,Makanan Jadi,178.0,0
24860,08-07-13,Tokopedia,Telur Ayam,59.0,0
24861,08-07-13,Tokopedia,Makanan Beku KemasanS,42.0,0
24862,08-07-13,Tokopedia,Sayur,2844.0,0
24863,08-07-13,Tokopedia,Buah,7.0,0
24864,08-07-13,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
24865,08-07-13,Tokopedia,IoT dan Smart Home,0.0,0
24866,08-07-13,Tokopedia,Peralatan Portable,0.0,0
24867,08-07-13,Tokopedia,Alat Elektronik Rumah,0.0,0
24868,08-07-13,Tokopedia,Perawatan Kesehatan,0.0,0
24869,08-07-13,Tokopedia,Fashion Wanita,0.0,0
24870,08-07-13,Tokopedia,Tanaman Hias,0.0,0
24871,08-07-13,Tokopedia,Perlengkapan Bayi,2.0,0
24872,08-07-13,Tokopedia,Perlengkapan Camping,54.0,0
24873,08-07-13,Tokopedia,Novel,0.0,0
24874,08-07-13,Tokopedia,Daging,250.319,0
24875,08-07-13,Tokopedia,Perlengkapan Ibadah,181.0,0
24876,08-07-13,Tokopedia,Perlengkapan Petshop,0.0,0
24877,08-07-13,Tokopedia,Voucher Game dan Layanan,0.0,0
24878,08-07-13,Tokopedia,Daging Putih,165.248,0
24879,08-07-13,Tokopedia,Kuliner,33.0,0
24880,08-07-13,Tokopedia,Peralatan Olahraga,0.0,0
24881,08-07-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
24882,08-07-13,Tokopedia,Hasil Laut,5.0,0
24883,08-07-13,Blibli,Otomotif,0.0,0
24884,08-07-13,Blibli,Perlengkapan Bayi,0.0,0
24885,08-07-13,Blibli,Produk Kecantikan,0.0,0
24886,08-07-13,Blibli,Minuman,209.0,0
24887,08-07-13,Blibli,Buku dan Novel,0.0,0
24888,08-07-13,Blibli,Roti,106.0,0
24889,08-07-13,Blibli,Perlengkapan Kado,0.0,0
24890,08-07-13,Blibli,Peralatan Rumah Tangga,381.0,0
24891,08-07-13,Blibli,Kebutuhan Sehari-hari,59.0,0
24892,08-07-13,Blibli,Makanan Jadi,71.0,0
24893,08-07-13,Blibli,Telur Ayam,21.0,0
24894,08-07-13,Blibli,Makanan Beku KemasanS,7.0,0
24895,08-07-13,Blibli,Sayur,1449.0,0
24896,08-07-13,Blibli,Buah,2.0,0
24897,08-07-13,Blibli,Gadget dan Aksesoris Handphone,0.0,0
24898,08-07-13,Blibli,IoT dan Smart Home,0.0,0
24899,08-07-13,Blibli,Peralatan Portable,0.0,0
24900,08-07-13,Blibli,Alat Elektronik Rumah,0.0,0
24901,08-07-13,Blibli,Perawatan Kesehatan,0.0,0
24902,08-07-13,Blibli,Fashion Wanita,0.0,0
24903,08-07-13,Blibli,Tanaman Hias,0.0,0
24904,08-07-13,Blibli,Perlengkapan Bayi,3.0,0
24905,08-07-13,Blibli,Perlengkapan Camping,5.0,0
24906,08-07-13,Blibli,Novel,0.0,0
24907,08-07-13,Blibli,Daging,59.979,0
24908,08-07-13,Blibli,Perlengkapan Ibadah,95.0,0
24909,08-07-13,Blibli,Perlengkapan Petshop,0.0,0
24910,08-07-13,Blibli,Voucher Game dan Layanan,0.0,0
24911,08-07-13,Blibli,Daging Putih,47.073,0
24912,08-07-13,Blibli,Kuliner,11.0,0
24913,08-07-13,Blibli,Peralatan Olahraga,0.0,0
24914,08-07-13,Blibli,Alat Tulis dan Kantor,0.0,0
24915,08-07-13,Blibli,Hasil Laut,1.0,0
24916,08-07-13,Shopee,Otomotif,1.0,0
24917,08-07-13,Shopee,Perlengkapan Bayi,0.0,0
24918,08-07-13,Shopee,Produk Kecantikan,0.0,0
24919,08-07-13,Shopee,Minuman,522.0,0
24920,08-07-13,Shopee,Buku dan Novel,0.0,0
24921,08-07-13,Shopee,Roti,364.0,0
24922,08-07-13,Shopee,Perlengkapan Kado,0.0,0
24923,08-07-13,Shopee,Peralatan Rumah Tangga,989.0,0
24924,08-07-13,Shopee,Kebutuhan Sehari-hari,162.0,0
24925,08-07-13,Shopee,Makanan Jadi,153.0,0
24926,08-07-13,Shopee,Telur Ayam,104.0,0
24927,08-07-13,Shopee,Makanan Beku KemasanS,5.0,0
24928,08-07-13,Shopee,Sayur,3493.0,0
24929,08-07-13,Shopee,Buah,8.0,0
24930,08-07-13,Shopee,Gadget dan Aksesoris Handphone,1.0,0
24931,08-07-13,Shopee,IoT dan Smart Home,0.0,0
24932,08-07-13,Shopee,Peralatan Portable,0.0,0
24933,08-07-13,Shopee,Alat Elektronik Rumah,0.0,0
24934,08-07-13,Shopee,Perawatan Kesehatan,0.0,0
24935,08-07-13,Shopee,Fashion Wanita,0.0,0
24936,08-07-13,Shopee,Tanaman Hias,0.0,0
24937,08-07-13,Shopee,Perlengkapan Bayi,1.0,0
24938,08-07-13,Shopee,Perlengkapan Camping,131.0,0
24939,08-07-13,Shopee,Novel,0.0,0
24940,08-07-13,Shopee,Daging,73.486,0
24941,08-07-13,Shopee,Perlengkapan Ibadah,229.0,0
24942,08-07-13,Shopee,Perlengkapan Petshop,0.0,0
24943,08-07-13,Shopee,Voucher Game dan Layanan,0.0,0
24944,08-07-13,Shopee,Daging Putih,72.523,0
24945,08-07-13,Shopee,Kuliner,30.0,0
24946,08-07-13,Shopee,Peralatan Olahraga,0.0,0
24947,08-07-13,Shopee,Alat Tulis dan Kantor,0.0,0
24948,08-07-13,Shopee,Hasil Laut,2.0,0
24949,09-07-13,Lazada,Otomotif,13.0,0
24950,09-07-13,Lazada,Perlengkapan Bayi,0.0,0
24951,09-07-13,Lazada,Produk Kecantikan,2.0,0
24952,09-07-13,Lazada,Minuman,556.0,0
24953,09-07-13,Lazada,Buku dan Novel,0.0,0
24954,09-07-13,Lazada,Roti,210.0,0
24955,09-07-13,Lazada,Perlengkapan Kado,0.0,0
24956,09-07-13,Lazada,Peralatan Rumah Tangga,673.0,0
24957,09-07-13,Lazada,Kebutuhan Sehari-hari,104.0,0
24958,09-07-13,Lazada,Makanan Jadi,123.0,0
24959,09-07-13,Lazada,Telur Ayam,31.0,0
24960,09-07-13,Lazada,Makanan Beku KemasanS,26.0,0
24961,09-07-13,Lazada,Sayur,1918.0,0
24962,09-07-13,Lazada,Buah,4.0,0
24963,09-07-13,Lazada,Gadget dan Aksesoris Handphone,0.0,0
24964,09-07-13,Lazada,IoT dan Smart Home,0.0,0
24965,09-07-13,Lazada,Peralatan Portable,0.0,0
24966,09-07-13,Lazada,Alat Elektronik Rumah,2.0,0
24967,09-07-13,Lazada,Perawatan Kesehatan,0.0,0
24968,09-07-13,Lazada,Fashion Wanita,0.0,0
24969,09-07-13,Lazada,Tanaman Hias,0.0,0
24970,09-07-13,Lazada,Perlengkapan Bayi,6.0,0
24971,09-07-13,Lazada,Perlengkapan Camping,13.0,0
24972,09-07-13,Lazada,Novel,0.0,0
24973,09-07-13,Lazada,Daging,18.697.699,0
24974,09-07-13,Lazada,Perlengkapan Ibadah,346.0,0
24975,09-07-13,Lazada,Perlengkapan Petshop,0.0,0
24976,09-07-13,Lazada,Voucher Game dan Layanan,0.0,0
24977,09-07-13,Lazada,Daging Putih,79.071,0
24978,09-07-13,Lazada,Kuliner,18.0,0
24979,09-07-13,Lazada,Peralatan Olahraga,0.0,0
24980,09-07-13,Lazada,Alat Tulis dan Kantor,0.0,0
24981,09-07-13,Lazada,Hasil Laut,2.0,0
24982,09-07-13,Tokopedia,Otomotif,2.0,0
24983,09-07-13,Tokopedia,Perlengkapan Bayi,0.0,0
24984,09-07-13,Tokopedia,Produk Kecantikan,0.0,0
24985,09-07-13,Tokopedia,Minuman,1202.0,0
24986,09-07-13,Tokopedia,Buku dan Novel,0.0,0
24987,09-07-13,Tokopedia,Roti,187.0,0
24988,09-07-13,Tokopedia,Perlengkapan Kado,0.0,0
24989,09-07-13,Tokopedia,Peralatan Rumah Tangga,879.0,0
24990,09-07-13,Tokopedia,Kebutuhan Sehari-hari,125.0,0
24991,09-07-13,Tokopedia,Makanan Jadi,155.0,0
24992,09-07-13,Tokopedia,Telur Ayam,62.0,0
24993,09-07-13,Tokopedia,Makanan Beku KemasanS,27.0,0
24994,09-07-13,Tokopedia,Sayur,3023.0,0
24995,09-07-13,Tokopedia,Buah,7.0,0
24996,09-07-13,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
24997,09-07-13,Tokopedia,IoT dan Smart Home,0.0,0
24998,09-07-13,Tokopedia,Peralatan Portable,0.0,0
24999,09-07-13,Tokopedia,Alat Elektronik Rumah,0.0,0
25000,09-07-13,Tokopedia,Perawatan Kesehatan,0.0,0
25001,09-07-13,Tokopedia,Fashion Wanita,0.0,0
25002,09-07-13,Tokopedia,Tanaman Hias,0.0,0
25003,09-07-13,Tokopedia,Perlengkapan Bayi,6.0,0
25004,09-07-13,Tokopedia,Perlengkapan Camping,38.0,0
25005,09-07-13,Tokopedia,Novel,0.0,0
25006,09-07-13,Tokopedia,Daging,250.741,0
25007,09-07-13,Tokopedia,Perlengkapan Ibadah,129.0,0
25008,09-07-13,Tokopedia,Perlengkapan Petshop,0.0,0
25009,09-07-13,Tokopedia,Voucher Game dan Layanan,0.0,0
25010,09-07-13,Tokopedia,Daging Putih,172.321,0
25011,09-07-13,Tokopedia,Kuliner,35.0,0
25012,09-07-13,Tokopedia,Peralatan Olahraga,0.0,0
25013,09-07-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
25014,09-07-13,Tokopedia,Hasil Laut,5.0,0
25015,09-07-13,Blibli,Otomotif,4.0,0
25016,09-07-13,Blibli,Perlengkapan Bayi,0.0,0
25017,09-07-13,Blibli,Produk Kecantikan,0.0,0
25018,09-07-13,Blibli,Minuman,163.0,0
25019,09-07-13,Blibli,Buku dan Novel,0.0,0
25020,09-07-13,Blibli,Roti,67.0,0
25021,09-07-13,Blibli,Perlengkapan Kado,0.0,0
25022,09-07-13,Blibli,Peralatan Rumah Tangga,354.0,0
25023,09-07-13,Blibli,Kebutuhan Sehari-hari,66.0,0
25024,09-07-13,Blibli,Makanan Jadi,46.0,0
25025,09-07-13,Blibli,Telur Ayam,15.0,0
25026,09-07-13,Blibli,Makanan Beku KemasanS,10.0,0
25027,09-07-13,Blibli,Sayur,1166.0,0
25028,09-07-13,Blibli,Buah,0.0,0
25029,09-07-13,Blibli,Gadget dan Aksesoris Handphone,0.0,0
25030,09-07-13,Blibli,IoT dan Smart Home,0.0,0
25031,09-07-13,Blibli,Peralatan Portable,0.0,0
25032,09-07-13,Blibli,Alat Elektronik Rumah,1.0,0
25033,09-07-13,Blibli,Perawatan Kesehatan,0.0,0
25034,09-07-13,Blibli,Fashion Wanita,0.0,0
25035,09-07-13,Blibli,Tanaman Hias,0.0,0
25036,09-07-13,Blibli,Perlengkapan Bayi,3.0,0
25037,09-07-13,Blibli,Perlengkapan Camping,27.0,0
25038,09-07-13,Blibli,Novel,0.0,0
25039,09-07-13,Blibli,Daging,76.409,0
25040,09-07-13,Blibli,Perlengkapan Ibadah,106.0,0
25041,09-07-13,Blibli,Perlengkapan Petshop,0.0,0
25042,09-07-13,Blibli,Voucher Game dan Layanan,0.0,0
25043,09-07-13,Blibli,Daging Putih,57.849,0
25044,09-07-13,Blibli,Kuliner,8.0,0
25045,09-07-13,Blibli,Peralatan Olahraga,0.0,0
25046,09-07-13,Blibli,Alat Tulis dan Kantor,0.0,0
25047,09-07-13,Blibli,Hasil Laut,0.0,0
25048,09-07-13,Shopee,Otomotif,4.0,0
25049,09-07-13,Shopee,Perlengkapan Bayi,0.0,0
25050,09-07-13,Shopee,Produk Kecantikan,0.0,0
25051,09-07-13,Shopee,Minuman,502.0,0
25052,09-07-13,Shopee,Buku dan Novel,0.0,0
25053,09-07-13,Shopee,Roti,281.0,0
25054,09-07-13,Shopee,Perlengkapan Kado,0.0,0
25055,09-07-13,Shopee,Peralatan Rumah Tangga,787.0,0
25056,09-07-13,Shopee,Kebutuhan Sehari-hari,117.0,0
25057,09-07-13,Shopee,Makanan Jadi,146.0,0
25058,09-07-13,Shopee,Telur Ayam,76.0,0
25059,09-07-13,Shopee,Makanan Beku KemasanS,11.0,0
25060,09-07-13,Shopee,Sayur,2652.0,0
25061,09-07-13,Shopee,Buah,4.0,0
25062,09-07-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
25063,09-07-13,Shopee,IoT dan Smart Home,0.0,0
25064,09-07-13,Shopee,Peralatan Portable,0.0,0
25065,09-07-13,Shopee,Alat Elektronik Rumah,0.0,0
25066,09-07-13,Shopee,Perawatan Kesehatan,0.0,0
25067,09-07-13,Shopee,Fashion Wanita,0.0,0
25068,09-07-13,Shopee,Tanaman Hias,0.0,0
25069,09-07-13,Shopee,Perlengkapan Bayi,0.0,0
25070,09-07-13,Shopee,Perlengkapan Camping,9.0,0
25071,09-07-13,Shopee,Novel,0.0,0
25072,09-07-13,Shopee,Daging,86.17,0
25073,09-07-13,Shopee,Perlengkapan Ibadah,217.0,0
25074,09-07-13,Shopee,Perlengkapan Petshop,0.0,0
